INVOICE_ID,PROCESSOR_CHARGE_COUNT,PROCESSOR_BALANCE_AMOUNT_CENTS,HAS_REFUND_ACTIVITY,HAS_DISPUTE_ACTIVITY,FIRST_BALANCE_AVAILABLE_DATE,LAST_BALANCE_AVAILABLE_DATE
in_000000009967,1,9900,0,0,2024-06-14,2024-06-14
in_000000074499,1,8910,1,0,2024-06-18,2024-07-18
in_000000138612,1,79900,0,0,2024-06-21,2024-06-21
in_000000083586,1,9900,0,0,2024-06-18,2024-06-18
in_000000139359,1,29900,0,0,2024-06-21,2024-06-21
in_000000114903,1,9900,0,0,2024-06-04,2024-06-04
in_000000307968,1,9900,0,0,2024-06-24,2024-06-24
in_000000250173,1,79900,0,0,2024-06-18,2024-06-18
in_000000108033,1,29900,0,0,2024-06-19,2024-06-19
in_000000139783,1,79900,0,0,2024-06-16,2024-06-16
in_000000309326,1,29900,0,0,2024-06-19,2024-06-19
in_000000037270,1,199900,0,0,2024-06-18,2024-06-18
in_000000310017,1,9900,0,0,2024-06-18,2024-06-18
in_000000003943,1,199900,0,0,2024-06-10,2024-06-10
in_000000123359,1,29900,0,0,2024-06-10,2024-06-10
in_000000274911,1,79900,0,0,2024-06-05,2024-06-05
in_000000057093,1,9900,0,0,2024-06-05,2024-06-05
in_000000316857,1,79900,0,0,2024-06-16,2024-06-16
in_000000223304,1,79900,0,0,2024-06-11,2024-06-11
in_000000103595,1,9900,0,0,2024-06-16,2024-06-16
in_000000280299,1,9900,0,0,2024-06-24,2024-06-24
in_000000283144,1,9900,0,0,2024-06-14,2024-06-14
in_000000216217,1,9900,0,0,2024-06-22,2024-06-22
in_000000102045,1,29900,0,0,2024-06-09,2024-06-09
in_000000117550,1,9900,0,0,2024-06-24,2024-06-24
in_000000205703,1,9900,0,0,2024-06-17,2024-06-17
in_000000068187,1,79900,0,0,2024-06-22,2024-06-22
in_000000104965,1,29900,0,0,2024-06-05,2024-06-05
in_000000264212,1,29900,0,0,2024-06-19,2024-06-19
in_000000205111,1,79900,0,0,2024-06-13,2024-06-13
in_000000014096,1,9900,0,0,2024-06-06,2024-06-06
in_000000292159,1,29900,0,0,2024-06-08,2024-06-08
in_000000172031,1,9900,0,0,2024-06-19,2024-06-19
in_000000068320,1,79900,0,0,2024-06-20,2024-06-20
in_000000055579,1,9900,0,0,2024-06-14,2024-06-14
in_000000142339,1,9900,0,0,2024-06-13,2024-06-13
in_000000007456,1,9900,0,0,2024-06-20,2024-06-20
in_000000087116,1,29900,0,0,2024-06-15,2024-06-15
in_000000257881,1,9900,0,0,2024-06-23,2024-06-23
in_000000199490,1,9900,0,0,2024-06-18,2024-06-18
in_000000116530,1,29900,0,0,2024-06-22,2024-06-22
in_000000303954,1,79900,0,0,2024-06-18,2024-06-18
in_000000175563,1,29900,0,0,2024-06-26,2024-06-26
in_000000305101,1,9900,0,0,2024-06-23,2024-06-23
in_000000228980,1,79900,0,0,2024-06-07,2024-06-07
in_000000112453,1,29900,0,0,2024-06-10,2024-06-10
in_000000006867,1,9900,0,0,2024-06-08,2024-06-08
in_000000242475,1,99000,0,0,2024-06-06,2024-06-06
in_000000231482,1,199900,0,0,2024-06-12,2024-06-12
in_000000312601,1,29900,0,0,2024-06-20,2024-06-20
in_000000244520,1,79900,0,0,2024-06-05,2024-06-05
in_000000302134,1,29900,0,0,2024-06-03,2024-06-03
in_000000181728,1,9900,0,0,2024-06-18,2024-06-18
in_000000130522,1,79900,0,0,2024-06-09,2024-06-09
in_000000010182,1,79900,0,0,2024-06-20,2024-06-20
in_000000082412,1,9900,0,0,2024-06-16,2024-06-16
in_000000251421,1,9900,0,0,2024-06-09,2024-06-09
in_000000241116,1,9900,0,0,2024-06-13,2024-06-13
in_000000247263,1,79900,0,0,2024-06-04,2024-06-04
in_000000136422,1,9900,0,0,2024-06-15,2024-06-15
in_000000196918,1,9900,0,0,2024-06-16,2024-06-16
in_000000084240,1,29900,0,0,2024-06-18,2024-06-18
in_000000287813,1,9900,0,0,2024-06-12,2024-06-12
in_000000025466,1,29900,0,0,2024-06-10,2024-06-10
in_000000287959,1,29900,0,0,2024-06-06,2024-06-06
in_000000058565,1,9900,0,0,2024-06-05,2024-06-05
in_000000102429,1,9900,0,0,2024-06-07,2024-06-07
in_000000058987,1,29900,0,0,2024-06-15,2024-06-15
in_000000165037,1,79900,0,0,2024-06-11,2024-06-11
in_000000118558,1,79900,0,0,2024-06-18,2024-06-18
in_000000066429,1,29900,0,0,2024-06-23,2024-06-23
in_000000016442,1,79900,0,0,2024-06-04,2024-06-04
in_000000284189,1,9900,0,0,2024-06-14,2024-06-14
in_000000152681,1,79960,0,1,2024-06-06,2024-06-18
in_000000156900,1,79900,0,0,2024-06-08,2024-06-08
in_000000098236,1,99000,0,0,2024-06-19,2024-06-19
in_000000320079,1,9900,0,0,2024-06-14,2024-06-14
in_000000062135,1,29900,0,0,2024-06-07,2024-06-07
in_000000100502,1,9900,0,0,2024-06-09,2024-06-09
in_000000291063,1,9900,0,0,2024-06-12,2024-06-12
in_000000146010,1,9900,0,0,2024-06-07,2024-06-07
in_000000126343,1,9900,0,0,2024-06-23,2024-06-23
in_000000035434,1,9900,0,0,2024-06-23,2024-06-23
in_000000232886,1,9900,0,0,2024-06-08,2024-06-08
in_000000243134,1,29900,0,0,2024-06-11,2024-06-11
in_000000261102,1,79900,0,0,2024-06-06,2024-06-06
in_000000087882,1,9900,0,0,2024-06-23,2024-06-23
in_000000007388,1,9900,0,0,2024-06-17,2024-06-17
in_000000128632,1,9900,0,0,2024-06-08,2024-06-08
in_000000071615,1,79900,0,0,2024-06-10,2024-06-10
in_000000086982,1,9900,0,0,2024-06-23,2024-06-23
in_000000071737,1,9900,0,0,2024-06-13,2024-06-13
in_000000047162,1,29900,0,0,2024-06-25,2024-06-25
in_000000182242,1,29900,0,0,2024-06-24,2024-06-24
in_000000193151,1,9900,0,0,2024-06-13,2024-06-13
in_000000286803,1,29900,0,0,2024-06-20,2024-06-20
in_000000059629,1,29900,0,0,2024-06-05,2024-06-05
in_000000225937,1,29900,0,0,2024-06-19,2024-06-19
in_000000226932,1,29900,0,0,2024-06-23,2024-06-23
in_000000111913,1,29900,0,0,2024-06-16,2024-06-16
in_000000005752,1,9900,0,0,2024-06-08,2024-06-08
in_000000024664,1,9900,0,0,2024-06-21,2024-06-21
in_000000220243,1,299000,0,0,2024-06-23,2024-06-23
in_000000289383,1,9900,0,0,2024-06-23,2024-06-23
in_000000319915,1,9900,0,0,2024-06-19,2024-06-19
in_000000000672,1,9900,0,0,2024-06-14,2024-06-14
in_000000134229,1,79900,0,0,2024-06-08,2024-06-08
in_000000045398,1,29900,0,0,2024-06-18,2024-06-18
in_000000134796,1,79900,0,0,2024-06-14,2024-06-14
in_000000230951,1,799000,0,0,2024-06-04,2024-06-04
in_000000294943,1,79900,0,0,2024-06-17,2024-06-17
in_000000248245,1,9900,0,0,2024-06-25,2024-06-25
in_000000258481,1,9900,0,0,2024-06-18,2024-06-18
in_000000259001,1,9900,0,0,2024-06-16,2024-06-16
in_000000114850,1,9900,0,0,2024-06-19,2024-06-19
in_000000195466,1,79900,0,0,2024-06-16,2024-06-16
in_000000230064,1,29900,0,0,2024-06-16,2024-06-16
in_000000229116,1,9900,0,0,2024-06-12,2024-06-12
in_000000070017,1,79900,0,0,2024-06-20,2024-06-20
in_000000053808,1,9900,0,0,2024-06-09,2024-06-09
in_000000229227,1,29900,0,0,2024-06-25,2024-06-25
in_000000229517,1,29900,0,0,2024-06-20,2024-06-20
in_000000198634,1,9900,0,0,2024-06-05,2024-06-05
in_000000261087,1,9900,0,0,2024-06-25,2024-06-25
in_000000033960,1,79900,0,0,2024-06-06,2024-06-06
in_000000261284,1,29900,0,0,2024-06-21,2024-06-21
in_000000308960,1,9900,0,0,2024-06-10,2024-06-10
in_000000233844,1,9900,0,0,2024-06-11,2024-06-11
in_000000186130,1,9900,0,0,2024-06-14,2024-06-14
in_000000114340,1,79900,0,0,2024-06-21,2024-06-21
in_000000234828,1,29900,0,0,2024-06-16,2024-06-16
in_000000255753,1,29900,0,0,2024-06-13,2024-06-13
in_000000298611,1,9900,0,0,2024-06-07,2024-06-07
in_000000255025,1,79900,0,0,2024-06-12,2024-06-12
in_000000037586,1,99000,0,0,2024-06-22,2024-06-22
in_000000194281,1,79900,0,0,2024-06-18,2024-06-18
in_000000182419,1,29900,0,0,2024-06-11,2024-06-11
in_000000307450,1,9900,0,0,2024-06-18,2024-06-18
in_000000082321,1,79900,0,0,2024-06-07,2024-06-07
in_000000178650,1,9900,0,0,2024-06-24,2024-06-24
in_000000072759,1,29900,0,0,2024-06-18,2024-06-18
in_000000275765,1,9900,0,0,2024-06-09,2024-06-09
in_000000211278,1,9900,0,0,2024-06-09,2024-06-09
in_000000275226,1,9900,0,0,2024-06-07,2024-06-07
in_000000102463,1,9900,0,0,2024-06-23,2024-06-23
in_000000016094,1,9900,0,0,2024-06-13,2024-06-13
in_000000164697,1,29900,0,0,2024-06-19,2024-06-19
in_000000079706,1,79900,0,0,2024-06-17,2024-06-17
in_000000235800,1,9900,0,0,2024-06-23,2024-06-23
in_000000186215,1,29900,0,0,2024-06-20,2024-06-20
in_000000056767,1,9900,0,0,2024-06-17,2024-06-17
in_000000270027,1,29900,0,0,2024-06-04,2024-06-04
in_000000118984,1,29900,0,0,2024-06-23,2024-06-23
in_000000273099,1,29900,0,0,2024-06-20,2024-06-20
in_000000119283,1,29900,0,0,2024-06-16,2024-06-16
in_000000161896,1,9900,0,0,2024-06-08,2024-06-08
in_000000123963,1,29900,0,0,2024-06-25,2024-06-25
in_000000066741,1,79900,0,0,2024-06-20,2024-06-20
in_000000098806,1,79900,0,0,2024-06-09,2024-06-09
in_000000320275,1,9900,0,0,2024-06-19,2024-06-19
in_000000149432,1,29900,0,0,2024-06-07,2024-06-07
in_000000276383,1,199900,0,0,2024-06-19,2024-06-19
in_000000061035,1,79900,0,0,2024-06-17,2024-06-17
in_000000095673,1,29900,0,0,2024-06-19,2024-06-19
in_000000062325,1,9900,0,0,2024-06-16,2024-06-16
in_000000036614,1,9900,0,0,2024-06-23,2024-06-23
in_000000024785,1,199900,0,0,2024-06-21,2024-06-21
in_000000235420,1,29900,0,0,2024-06-13,2024-06-13
in_000000271361,1,9900,0,0,2024-06-11,2024-06-11
in_000000282075,1,9900,0,0,2024-06-10,2024-06-10
in_000000270182,1,29900,0,0,2024-06-15,2024-06-15
in_000000092885,1,79900,0,0,2024-06-18,2024-06-18
in_000000118958,1,79900,0,0,2024-06-22,2024-06-22
in_000000094414,1,9900,0,0,2024-06-10,2024-06-10
in_000000016889,1,79900,0,0,2024-06-21,2024-06-21
in_000000124397,1,9900,0,0,2024-06-23,2024-06-23
in_000000280861,1,799000,0,0,2024-06-17,2024-06-17
in_000000318620,1,29900,0,0,2024-06-07,2024-06-07
in_000000097413,1,199900,0,0,2024-06-22,2024-06-22
in_000000021488,1,9900,0,0,2024-06-11,2024-06-11
in_000000169612,1,9900,0,0,2024-06-12,2024-06-12
in_000000320577,1,29900,0,0,2024-06-21,2024-06-21
in_000000054120,1,79900,0,0,2024-06-17,2024-06-17
in_000000125063,1,9900,0,0,2024-06-23,2024-06-23
in_000000055116,1,9900,0,0,2024-06-04,2024-06-04
in_000000205001,1,9900,0,0,2024-06-09,2024-06-09
in_000000171314,1,9900,0,0,2024-06-14,2024-06-14
in_000000000716,1,79900,0,0,2024-06-08,2024-06-08
in_000000064355,1,9900,0,0,2024-06-23,2024-06-23
in_000000318994,1,79900,0,0,2024-06-17,2024-06-17
in_000000213338,1,9900,0,0,2024-06-10,2024-06-10
in_000000279533,1,9900,0,0,2024-06-17,2024-06-17
in_000000064014,1,9900,0,0,2024-06-19,2024-06-19
in_000000206413,1,9900,0,0,2024-06-06,2024-06-06
in_000000291346,1,299000,0,0,2024-06-18,2024-06-18
in_000000205896,1,9900,0,0,2024-06-07,2024-06-07
in_000000126403,1,9900,0,0,2024-06-18,2024-06-18
in_000000014844,1,9900,0,0,2024-06-18,2024-06-18
in_000000315704,1,29900,0,0,2024-06-05,2024-06-05
in_000000014640,1,99000,0,0,2024-06-17,2024-06-17
in_000000166714,1,29900,0,0,2024-06-21,2024-06-21
in_000000290701,1,79900,0,0,2024-06-18,2024-06-18
in_000000105847,1,9900,0,0,2024-06-14,2024-06-14
in_000000007449,1,9900,0,0,2024-06-14,2024-06-14
in_000000258658,1,9900,0,0,2024-06-16,2024-06-16
in_000000199671,1,99000,0,0,2024-06-05,2024-06-05
in_000000189498,1,79900,0,0,2024-06-20,2024-06-20
in_000000262373,1,29900,0,0,2024-06-23,2024-06-23
in_000000202192,1,9900,0,0,2024-06-27,2024-06-27
in_000000044801,1,9900,0,0,2024-06-14,2024-06-14
in_000000006847,1,79900,0,0,2024-06-04,2024-06-04
in_000000295375,1,29900,0,0,2024-06-16,2024-06-16
in_000000260922,1,9900,0,0,2024-06-06,2024-06-06
in_000000231597,1,79900,0,0,2024-06-03,2024-06-03
in_000000201506,1,9900,0,0,2024-06-09,2024-06-09
in_000000033587,1,199900,0,0,2024-06-07,2024-06-07
in_000000238160,1,29900,0,0,2024-06-13,2024-06-13
in_000000140730,1,9900,0,0,2024-06-05,2024-06-05
in_000000198564,1,79900,0,0,2024-06-07,2024-06-07
in_000000298115,1,29900,0,0,2024-06-25,2024-06-25
in_000000079958,1,9900,0,0,2024-06-21,2024-06-21
in_000000257560,1,199900,0,0,2024-06-15,2024-06-15
in_000000297319,1,9900,0,0,2024-06-11,2024-06-11
in_000000079737,1,29900,0,0,2024-06-18,2024-06-18
in_000000180488,1,29900,0,0,2024-06-13,2024-06-13
in_000000255583,1,9900,0,0,2024-06-20,2024-06-20
in_000000140360,1,9900,0,0,2024-06-12,2024-06-12
in_000000255056,1,29900,0,0,2024-06-10,2024-06-10
in_000000129788,1,9900,0,0,2024-06-06,2024-06-06
in_000000017331,1,29900,0,0,2024-06-12,2024-06-12
in_000000058358,1,29900,0,0,2024-06-10,2024-06-10
in_000000318209,1,29900,0,0,2024-06-12,2024-06-12
in_000000133927,1,9900,0,0,2024-06-10,2024-06-10
in_000000254237,1,29900,0,0,2024-06-11,2024-06-11
in_000000271194,1,9900,0,0,2024-06-07,2024-06-07
in_000000125259,1,9900,0,0,2024-06-25,2024-06-25
in_000000030125,1,79900,0,0,2024-06-15,2024-06-15
in_000000264296,1,9900,0,0,2024-06-17,2024-06-17
in_000000228465,1,299000,0,0,2024-06-20,2024-06-20
in_000000002302,1,79900,0,0,2024-06-23,2024-06-23
in_000000089612,1,29900,0,0,2024-06-06,2024-06-06
in_000000030065,1,9900,0,0,2024-06-09,2024-06-09
in_000000300045,1,199900,0,0,2024-06-22,2024-06-22
in_000000049366,1,29900,0,0,2024-06-22,2024-06-22
in_000000194488,1,29900,0,0,2024-06-16,2024-06-16
in_000000002355,1,9900,0,0,2024-06-14,2024-06-14
in_000000108293,1,299000,0,0,2024-06-19,2024-06-19
in_000000317383,1,29900,0,0,2024-06-23,2024-06-23
in_000000040344,1,29900,0,0,2024-06-25,2024-06-25
in_000000290110,1,29900,0,0,2024-06-09,2024-06-09
in_000000165463,1,9900,0,0,2024-06-12,2024-06-12
in_000000272567,1,9900,0,0,2024-06-14,2024-06-14
in_000000094376,1,29900,0,0,2024-06-16,2024-06-16
in_000000016460,1,9900,0,0,2024-06-05,2024-06-05
in_000000157045,1,79900,0,0,2024-06-14,2024-06-14
in_000000061823,1,9900,0,0,2024-06-26,2024-06-26
in_000000019996,1,199900,0,0,2024-06-05,2024-06-05
in_000000216284,1,299000,0,0,2024-06-19,2024-06-19
in_000000155208,1,59400,0,1,2024-06-20,2024-06-23
in_000000151392,1,29900,0,0,2024-06-14,2024-06-14
in_000000219832,1,9900,0,0,2024-06-11,2024-06-11
in_000000286583,1,9900,0,0,2024-06-10,2024-06-10
in_000000277102,1,9900,0,0,2024-06-07,2024-06-07
in_000000285087,1,29900,0,0,2024-06-09,2024-06-09
in_000000158600,1,29900,0,0,2024-06-23,2024-06-23
in_000000054682,1,9900,0,0,2024-06-17,2024-06-17
in_000000014019,1,9900,0,0,2024-06-15,2024-06-15
in_000000320760,1,9900,0,0,2024-06-08,2024-06-08
in_000000001981,1,79900,0,0,2024-06-23,2024-06-23
in_000000171121,1,9900,0,0,2024-06-20,2024-06-20
in_000000311661,1,79900,0,0,2024-06-18,2024-06-18
in_000000176349,1,199900,0,0,2024-06-12,2024-06-12
in_000000034841,1,9900,0,0,2024-06-04,2024-06-04
in_000000242069,1,9900,0,0,2024-06-16,2024-06-16
in_000000007099,1,9900,0,0,2024-06-16,2024-06-16
in_000000131691,1,99000,0,0,2024-06-18,2024-06-18
in_000000135196,1,79900,0,0,2024-06-10,2024-06-10
in_000000294489,1,29900,0,0,2024-06-17,2024-06-17
in_000000262664,1,9900,0,0,2024-06-14,2024-06-14
in_000000117118,1,9900,0,0,2024-06-21,2024-06-21
in_000000077421,1,79900,0,0,2024-06-23,2024-06-23
in_000000305499,1,9900,0,0,2024-06-13,2024-06-13
in_000000307170,1,9900,0,0,2024-06-24,2024-06-24
in_000000113770,1,9900,0,0,2024-06-10,2024-06-10
in_000000184685,1,29900,0,0,2024-06-15,2024-06-15
in_000000300523,1,29900,0,0,2024-06-23,2024-06-23
in_000000256038,1,9900,0,0,2024-06-06,2024-06-06
in_000000257380,1,9900,0,0,2024-06-16,2024-06-16
in_000000004347,1,29900,0,0,2024-06-24,2024-06-24
in_000000050066,1,9900,0,0,2024-06-07,2024-06-07
in_000000021737,1,9900,0,0,2024-06-15,2024-06-15
in_000000158826,1,9900,0,0,2024-06-19,2024-06-19
in_000000122801,1,9900,0,0,2024-06-15,2024-06-15
in_000000202267,1,199900,0,0,2024-06-23,2024-06-23
in_000000183438,1,9900,0,0,2024-06-10,2024-06-10
in_000000198599,1,29900,0,0,2024-06-16,2024-06-16
in_000000202742,1,9900,0,0,2024-06-11,2024-06-11
in_000000239759,1,9900,0,0,2024-06-19,2024-06-19
in_000000302015,1,29900,0,0,2024-06-12,2024-06-12
in_000000194309,1,29900,0,0,2024-06-22,2024-06-22
in_000000114596,1,29900,0,0,2024-06-04,2024-06-04
in_000000246974,1,9900,0,0,2024-06-08,2024-06-08
in_000000005955,1,9900,0,0,2024-06-26,2024-06-26
in_000000177069,1,79900,0,0,2024-06-04,2024-06-04
in_000000085955,1,9900,0,0,2024-06-23,2024-06-23
in_000000233762,1,199900,0,0,2024-06-24,2024-06-24
in_000000149707,1,29900,0,0,2024-06-10,2024-06-10
in_000000065278,1,9900,0,0,2024-06-21,2024-06-21
in_000000065325,1,9900,0,0,2024-06-13,2024-06-13
in_000000015903,1,29900,0,0,2024-06-20,2024-06-20
in_000000092122,1,99000,0,0,2024-06-05,2024-06-05
in_000000167332,1,29900,0,0,2024-06-08,2024-06-08
in_000000068967,1,9900,0,0,2024-06-13,2024-06-13
in_000000268263,1,9900,0,0,2024-06-19,2024-06-19
in_000000185321,1,9900,0,0,2024-06-19,2024-06-19
in_000000183342,1,29900,0,0,2024-06-17,2024-06-17
in_000000073189,1,29900,0,0,2024-06-25,2024-06-25
in_000000026006,1,9900,0,0,2024-06-23,2024-06-23
in_000000102262,1,9900,0,0,2024-06-21,2024-06-21
in_000000220752,1,199900,0,0,2024-06-18,2024-06-18
in_000000207883,1,29900,0,0,2024-06-20,2024-06-20
in_000000290322,1,9900,0,0,2024-06-06,2024-06-06
in_000000001255,1,9900,0,0,2024-06-08,2024-06-08
in_000000016946,1,29900,0,0,2024-06-21,2024-06-21
in_000000272170,1,9900,0,0,2024-06-21,2024-06-21
in_000000286097,1,29900,0,0,2024-06-12,2024-06-12
in_000000064166,1,29900,0,0,2024-06-07,2024-06-07
in_000000158197,1,9900,0,0,2024-06-23,2024-06-23
in_000000200412,1,29900,0,0,2024-06-07,2024-06-07
in_000000087029,1,79900,0,0,2024-06-11,2024-06-11
in_000000202307,1,9900,0,0,2024-06-19,2024-06-19
in_000000272207,1,9900,0,0,2024-06-21,2024-06-21
in_000000106095,1,29900,0,0,2024-06-18,2024-06-18
in_000000171575,1,29900,0,0,2024-06-17,2024-06-17
in_000000295753,1,29900,0,0,2024-06-09,2024-06-09
in_000000071145,1,9900,0,0,2024-06-18,2024-06-18
in_000000244771,1,29900,0,0,2024-06-11,2024-06-11
in_000000080937,1,9900,0,0,2024-06-09,2024-06-09
in_000000180558,1,29900,0,0,2024-06-07,2024-06-07
in_000000252987,1,29900,0,0,2024-06-23,2024-06-23
in_000000238719,1,9900,0,0,2024-06-24,2024-06-24
in_000000072638,1,29900,0,0,2024-06-17,2024-06-17
in_000000072796,1,29900,0,0,2024-06-06,2024-06-06
in_000000240913,1,199900,0,0,2024-06-07,2024-06-07
in_000000257550,1,9900,0,0,2024-06-07,2024-06-07
in_000000302690,1,9900,0,0,2024-06-18,2024-06-18
in_000000160726,1,79900,0,0,2024-06-20,2024-06-20
in_000000026196,1,9900,0,0,2024-06-20,2024-06-20
in_000000057395,1,29900,0,0,2024-06-18,2024-06-18
in_000000208470,1,9900,0,0,2024-06-21,2024-06-21
in_000000278062,1,29900,0,0,2024-06-24,2024-06-24
in_000000158472,1,9900,0,0,2024-06-25,2024-06-25
in_000000030595,1,29900,0,0,2024-06-17,2024-06-17
in_000000166473,1,29900,0,0,2024-06-20,2024-06-20
in_000000166082,1,9900,0,0,2024-06-10,2024-06-10
in_000000242970,1,9900,0,0,2024-06-20,2024-06-20
in_000000016323,1,9900,0,0,2024-06-23,2024-06-23
in_000000013110,1,79900,0,0,2024-06-10,2024-06-10
in_000000011184,1,79900,0,0,2024-06-08,2024-06-08
in_000000185262,1,199900,0,0,2024-06-24,2024-06-24
in_000000240045,1,29900,0,0,2024-06-12,2024-06-12
in_000000257487,1,29900,0,0,2024-06-06,2024-06-06
in_000000272576,1,99000,0,0,2024-06-22,2024-06-22
in_000000154954,1,9900,0,0,2024-06-14,2024-06-14
in_000000105227,1,9900,0,0,2024-06-05,2024-06-05
in_000000053765,1,9900,0,0,2024-06-23,2024-06-23
in_000000181599,1,29900,0,0,2024-06-08,2024-06-08
in_000000193706,1,29900,0,0,2024-06-22,2024-06-22
in_000000178232,1,29900,0,0,2024-06-16,2024-06-16
in_000000247710,1,199900,0,0,2024-06-19,2024-06-19
in_000000288101,1,99000,0,0,2024-06-03,2024-06-03
in_000000059044,1,9900,0,0,2024-06-09,2024-06-09
in_000000148532,1,29900,0,0,2024-06-05,2024-06-05
in_000000277337,1,29900,0,0,2024-06-23,2024-06-23
in_000000219434,1,199900,0,0,2024-06-21,2024-06-21
in_000000159796,1,9900,0,0,2024-06-13,2024-06-13
in_000000286461,1,299000,0,0,2024-06-13,2024-06-13
in_000000157416,1,79900,0,0,2024-06-05,2024-06-05
in_000000015796,1,29900,0,0,2024-06-24,2024-06-24
in_000000304048,1,9900,0,0,2024-06-14,2024-06-14
in_000000231884,1,29900,0,0,2024-06-16,2024-06-16
in_000000232753,1,29900,0,0,2024-06-09,2024-06-09
in_000000006631,1,9900,0,0,2024-06-15,2024-06-15
in_000000312677,1,9900,0,0,2024-06-20,2024-06-20
in_000000083092,1,9900,0,0,2024-06-21,2024-06-21
in_000000175596,1,9900,0,0,2024-06-26,2024-06-26
in_000000092389,1,29900,0,0,2024-06-09,2024-06-09
in_000000089145,1,9900,0,0,2024-06-12,2024-06-12
in_000000229577,1,29900,0,0,2024-06-08,2024-06-08
in_000000229347,1,9900,0,0,2024-06-07,2024-06-07
in_000000012734,1,79900,0,0,2024-06-15,2024-06-15
in_000000033732,1,79900,0,0,2024-06-11,2024-06-11
in_000000145461,1,9900,0,0,2024-06-12,2024-06-12
in_000000086243,1,9900,0,0,2024-06-19,2024-06-19
in_000000039064,1,9900,0,0,2024-06-12,2024-06-12
in_000000247443,1,79900,0,0,2024-06-06,2024-06-06
in_000000063314,1,9900,0,0,2024-06-11,2024-06-11
in_000000284905,1,9900,0,0,2024-06-06,2024-06-06
in_000000226099,1,9900,0,0,2024-06-17,2024-06-17
in_000000011941,1,199900,0,0,2024-06-21,2024-06-21
in_000000258437,1,9900,0,0,2024-06-04,2024-06-04
in_000000226286,1,9900,0,0,2024-06-11,2024-06-11
in_000000152697,1,29900,0,0,2024-06-17,2024-06-17
in_000000174322,1,799000,0,0,2024-06-11,2024-06-11
in_000000022401,1,9900,0,0,2024-06-20,2024-06-20
in_000000048946,1,79900,0,0,2024-06-18,2024-06-18
in_000000109258,1,9900,0,0,2024-06-12,2024-06-12
in_000000236634,1,29900,0,0,2024-06-23,2024-06-23
in_000000110301,1,9900,0,0,2024-06-26,2024-06-26
in_000000131010,1,79900,0,0,2024-06-07,2024-06-07
in_000000195154,1,79900,0,0,2024-06-14,2024-06-14
in_000000303308,1,9900,0,0,2024-06-26,2024-06-26
in_000000108814,1,79900,0,0,2024-06-21,2024-06-21
in_000000096076,1,29900,0,0,2024-06-14,2024-06-14
in_000000000979,1,29900,0,0,2024-06-23,2024-06-23
in_000000095963,1,29900,0,0,2024-06-23,2024-06-23
in_000000027451,1,9900,0,0,2024-06-19,2024-06-19
in_000000147498,1,9900,0,0,2024-06-17,2024-06-17
in_000000067336,1,79900,0,0,2024-06-12,2024-06-12
in_000000270379,1,9900,0,0,2024-06-15,2024-06-15
in_000000016663,1,9900,0,0,2024-06-10,2024-06-10
in_000000118917,1,79900,0,0,2024-06-04,2024-06-04
in_000000218468,1,9900,0,0,2024-06-15,2024-06-15
in_000000212875,1,9900,0,0,2024-06-19,2024-06-19
in_000000314999,1,9900,0,0,2024-06-20,2024-06-20
in_000000055551,1,9900,0,0,2024-06-07,2024-06-07
in_000000290383,1,1999000,0,0,2024-06-19,2024-06-19
in_000000113355,1,29900,0,0,2024-06-13,2024-06-13
in_000000223571,1,9900,0,0,2024-06-15,2024-06-15
in_000000096910,1,199900,0,0,2024-06-13,2024-06-13
in_000000290771,1,9900,0,0,2024-06-09,2024-06-09
in_000000245339,1,79900,0,0,2024-06-17,2024-06-17
in_000000135008,1,9900,0,0,2024-06-13,2024-06-13
in_000000241889,1,9900,0,0,2024-06-16,2024-06-16
in_000000043258,1,79900,0,0,2024-06-06,2024-06-06
in_000000077095,1,9900,0,0,2024-06-13,2024-06-13
in_000000107549,1,9900,0,0,2024-06-12,2024-06-12
in_000000077931,1,9900,0,0,2024-06-08,2024-06-08
in_000000106240,1,9900,0,0,2024-06-19,2024-06-19
in_000000200928,1,29900,0,0,2024-06-15,2024-06-15
in_000000044026,1,9900,0,0,2024-06-07,2024-06-07
in_000000077589,1,9900,0,0,2024-06-04,2024-06-04
in_000000048712,1,75905,1,0,2024-06-11,2024-07-03
in_000000139314,1,9900,0,0,2024-06-19,2024-06-19
in_000000240138,1,9900,0,0,2024-06-13,2024-06-13
in_000000196768,1,9900,0,0,2024-06-16,2024-06-16
