INVOICE_ID,PROCESSOR_BALANCE_AMOUNT_CENTS,PROCESSOR_CAPTURED_CHARGE_COUNT,PROCESSOR_UNCAPTURED_CHARGE_COUNT,PROCESSOR_FAILED_CHARGE_COUNT,HAS_REFUND_ACTIVITY,HAS_DISPUTE_ACTIVITY,HAS_DISPUTE_RAISED,HAS_DISPUTE_REVERSAL,HAS_CHARGE_WITHOUT_BALANCE,HAS_BALANCE_WITHOUT_CHARGE,FIRST_CHARGE_AVAILABLE_DATE,LAST_CHARGE_AVAILABLE_DATE
in_000000036223,79900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000286293,79900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000091207,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000072258,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000172606,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000170912,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000125736,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000064559,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000305910,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000314233,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000302937,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000069850,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000095032,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000086243,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000208028,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000039582,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000201067,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000060591,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000173776,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000279031,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000175995,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000192339,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000129788,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000140252,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000137935,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000252616,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000259670,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000044450,99000,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000042126,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000104914,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000313548,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000269780,9900,1,0,0,0,0,0,0,0,0,2024-07-02,2024-07-02
in_000000124695,199900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000243611,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000273334,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000036543,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000049043,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000214676,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000188704,299000,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000139898,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000115973,79900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000165833,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000021644,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000114479,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000152338,99000,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000189681,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000042646,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000235553,79900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000147059,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000230417,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000158304,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000197283,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000152209,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000024456,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000247010,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000293578,79900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000007298,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000172827,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000039918,79900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000248952,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000166655,29900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000019711,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000214634,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000018707,199900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000258030,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000280922,79900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000176875,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000038992,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000073815,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000201783,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000312592,299000,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000103827,199900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000236369,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000241733,25415,1,0,0,1,0,0,0,0,0,2024-06-20,2024-06-20
in_000000102154,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000117403,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000006154,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000166917,79900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000254722,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000055116,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000249951,79900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000062317,29900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000047911,299000,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000266380,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000151831,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000233904,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000185571,199900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000130450,299000,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000184276,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000113987,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000061467,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000255893,9900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000185490,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000160325,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000102015,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000083824,199900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000206951,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000241931,79900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000174793,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000186303,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000000791,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000229089,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000007669,79900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000079782,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000036692,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000305369,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000140093,79900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000263222,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000272454,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000218969,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000202279,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000320509,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000179458,79900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000295878,99000,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000241526,199900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000005654,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000161967,799000,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000266051,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000036999,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000006054,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000303843,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000109223,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000049151,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000066974,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000157495,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000060249,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000279756,7425,1,0,0,0,1,1,0,0,0,2024-06-25,2024-06-25
in_000000157674,79900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000302682,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000309575,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000015858,199900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000106192,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000204060,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000201542,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000117810,199900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000086171,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000003199,79900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000151940,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000027593,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000048036,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000085236,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000181804,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000318040,79900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000232772,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000002008,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000214372,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000135301,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000165861,79900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000044146,199900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000277464,71910,1,0,0,1,0,0,0,0,0,2024-06-21,2024-06-21
in_000000225044,79900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000136220,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000066246,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000092546,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000216936,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000290621,199900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000162343,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000232818,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000071704,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000204074,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000205896,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000117781,199900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000132180,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000220130,199900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000217039,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000149631,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000203813,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000296943,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000222199,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000261231,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000239597,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000132717,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000082145,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000313861,199900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000237584,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000174866,9900,1,0,0,0,0,1,1,0,0,2024-06-22,2024-06-22
in_000000255538,29900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000158219,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000226176,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000283501,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000205595,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000024244,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000127496,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000264630,29900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000287257,79900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000151546,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000282135,199900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000161232,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000062571,199900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000072601,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000198828,79900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000226663,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000236959,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000133094,79900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000183208,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000282943,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000101597,79900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000319907,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000092424,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000084816,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000141406,199900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000064677,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000212342,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000031039,299000,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000286859,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000199629,199900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000262776,99000,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000107442,79900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000139045,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000290031,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000306600,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000131000,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000227711,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000233844,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000277504,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000066627,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000261087,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000049648,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000294346,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000055644,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000190771,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000290886,799000,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000237388,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000092592,79900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000144144,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000216644,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000132993,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000095193,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000173217,99000,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000086738,199900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000308378,79900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000051574,79900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000321060,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000249977,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000318589,9900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000059001,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000170372,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000316503,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000119702,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000214716,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000164844,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000040915,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000057307,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000091029,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000209712,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000277762,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000263711,79900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000116624,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000058095,29900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000192565,799000,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000120913,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000234838,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000033380,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000162092,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000242947,99000,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000066741,79900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000053258,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000240884,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000044793,199900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000318318,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000304924,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000019502,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000091985,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000211417,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000313068,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000093293,199900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000230849,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000313450,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000297783,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000015914,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000306105,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000108033,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000117456,199900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000125197,79900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000018397,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000292464,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000182316,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000126285,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000110954,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000316910,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000175364,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000094435,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000103618,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000047162,29900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000124450,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000190718,799000,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000083950,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000306384,79900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000121165,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000045445,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000083499,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000160566,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000006118,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000029922,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000090891,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000232886,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000101541,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000098573,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000044553,299000,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000188743,79900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000318209,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000155130,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000108059,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000174388,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000254743,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000024713,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000043258,79900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000057947,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000050446,79900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000152865,79900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000251354,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000199338,79900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000101899,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000276991,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000018539,199900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000278935,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000076354,79900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000131103,199900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000016323,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000209418,79900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000283125,79900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000290296,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000299978,8910,1,0,0,1,0,0,0,0,0,2024-06-23,2024-06-23
in_000000119175,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000253953,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000271194,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
