INVOICE_ID,CUSTOMER_ID,INVOICE_AMOUNT_PAID_CENTS
in_000000220588,cus_000000017602,29900
in_000000220924,cus_000000017630,79900
in_000000221281,cus_000000017654,9900
in_000000221351,cus_000000017662,9900
in_000000221897,cus_000000017718,29900
in_000000221939,cus_000000017720,29900
in_000000222177,cus_000000017739,9900
in_000000222233,cus_000000017741,79900
in_000000222296,cus_000000017752,29900
in_000000222492,cus_000000017767,9900
in_000000222779,cus_000000017786,29900
in_000000222996,cus_000000017800,29900
in_000000223087,cus_000000017807,79900
in_000000223164,cus_000000017813,9900
in_000000223304,cus_000000017821,79900
in_000000223549,cus_000000017860,29900
in_000000223682,cus_000000017868,9900
in_000000223717,cus_000000017869,29900
in_000000223738,cus_000000017871,9900
in_000000223766,cus_000000017876,29900
in_000000223829,cus_000000017883,199900
in_000000223871,cus_000000017887,9900
in_000000224088,cus_000000017902,299000
in_000000224165,cus_000000017908,9900
in_000000224382,cus_000000017929,9900
in_000000224431,cus_000000017933,79900
in_000000225957,cus_000000018048,79900
in_000000225978,cus_000000018049,29900
in_000000226076,cus_000000018054,29900
in_000000226286,cus_000000018065,9900
in_000000226391,cus_000000018074,9900
in_000000226426,cus_000000018076,9900
in_000000226846,cus_000000018110,29900
in_000000226867,cus_000000018114,9900
in_000000227098,cus_000000018134,79900
in_000000227175,cus_000000018139,199900
in_000000227203,cus_000000018142,29900
in_000000227357,cus_000000018156,99000
in_000000227497,cus_000000018166,9900
in_000000227980,cus_000000018205,9900
in_000000228022,cus_000000018207,29900
in_000000228183,cus_000000018219,9900
in_000000228274,cus_000000018224,29900
in_000000228729,cus_000000018259,9900
in_000000228869,cus_000000018268,29900
in_000000228932,cus_000000018272,9900
in_000000228939,cus_000000018273,79900
in_000000229002,cus_000000018276,9900
in_000000229065,cus_000000018282,29900
in_000000229170,cus_000000018292,9900
in_000000229429,cus_000000018313,9900
in_000000229450,cus_000000018315,29900
in_000000229555,cus_000000018323,79900
in_000000229625,cus_000000018328,29900
in_000000229968,cus_000000018360,9900
in_000000230094,cus_000000018376,9900
in_000000230374,cus_000000018395,9900
in_000000230500,cus_000000018405,79900
in_000000230717,cus_000000018422,29900
in_000000230745,cus_000000018426,29900
in_000000230836,cus_000000018434,199900
in_000000230962,cus_000000018444,29900
in_000000231340,cus_000000018473,9900
in_000000231375,cus_000000018474,9900
in_000000231452,cus_000000018482,199900
in_000000231473,cus_000000018485,9900
in_000000231557,cus_000000018491,9900
in_000000231648,cus_000000018498,29900
in_000000231669,cus_000000018503,9900
in_000000231935,cus_000000018529,29900
in_000000232117,cus_000000018542,29900
in_000000232138,cus_000000018546,9900
in_000000232299,cus_000000018559,29900
in_000000232474,cus_000000018573,9900
in_000000232544,cus_000000018584,9900
in_000000232628,cus_000000018589,199900
in_000000232845,cus_000000018606,9900
in_000000233727,cus_000000018683,29900
in_000000233762,cus_000000018685,199900
in_000000234140,cus_000000018712,9900
in_000000234252,cus_000000018720,9900
in_000000234532,cus_000000018741,29900
in_000000234560,cus_000000018744,29900
in_000000234651,cus_000000018750,9900
in_000000234882,cus_000000018768,79900
in_000000235197,cus_000000018790,79900
in_000000235204,cus_000000018791,99000
in_000000235218,cus_000000018794,79900
in_000000235407,cus_000000018807,9900
in_000000235449,cus_000000018812,79900
in_000000235456,cus_000000018813,1999000
in_000000235778,cus_000000018841,9900
in_000000236310,cus_000000018882,79900
in_000000236387,cus_000000018891,79900
in_000000237276,cus_000000018957,9900
in_000000237367,cus_000000018964,79900
in_000000237388,cus_000000018966,9900
in_000000237437,cus_000000018968,9900
in_000000237458,cus_000000018970,9900
in_000000209043,cus_000000016681,9900
in_000000209274,cus_000000016707,9900
in_000000209491,cus_000000016727,29900
in_000000209519,cus_000000016728,9900
in_000000209631,cus_000000016734,99000
in_000000209813,cus_000000016750,9900
in_000000209834,cus_000000016751,79900
in_000000209939,cus_000000016756,79900
in_000000210002,cus_000000016764,9900
in_000000210044,cus_000000016770,29900
in_000000210086,cus_000000016773,29900
in_000000210149,cus_000000016777,9900
in_000000210191,cus_000000016782,29900
in_000000210261,cus_000000016790,79900
in_000000210436,cus_000000016800,9900
in_000000210793,cus_000000016827,9900
in_000000210898,cus_000000016833,9900
in_000000211059,cus_000000016848,29900
in_000000211108,cus_000000016851,9900
in_000000211367,cus_000000016865,79900
in_000000211528,cus_000000016880,9900
in_000000211577,cus_000000016884,9900
in_000000211934,cus_000000016910,9900
in_000000211983,cus_000000016913,29900
in_000000212025,cus_000000016915,79900
in_000000212130,cus_000000016925,9900
in_000000213040,cus_000000016982,29900
in_000000213068,cus_000000016985,79900
in_000000213537,cus_000000017023,9900
in_000000213593,cus_000000017035,299000
in_000000213614,cus_000000017040,99000
in_000000213663,cus_000000017044,9900
in_000000213698,cus_000000017046,9900
in_000000213768,cus_000000017051,9900
in_000000213957,cus_000000017064,199900
in_000000214272,cus_000000017083,9900
in_000000214496,cus_000000017100,199900
in_000000214664,cus_000000017114,9900
in_000000215056,cus_000000017150,9900
in_000000215091,cus_000000017154,9900
in_000000215469,cus_000000017178,9900
in_000000215511,cus_000000017183,9900
in_000000215574,cus_000000017188,79900
in_000000215805,cus_000000017209,199900
in_000000215924,cus_000000017218,29900
in_000000215931,cus_000000017219,99000
in_000000216148,cus_000000017233,9900
in_000000216407,cus_000000017260,9900
in_000000216764,cus_000000017289,29900
in_000000216848,cus_000000017294,199900
in_000000217016,cus_000000017305,9900
in_000000217212,cus_000000017318,29900
in_000000217240,cus_000000017320,9900
in_000000217590,cus_000000017342,9900
in_000000217716,cus_000000017350,79900
in_000000217898,cus_000000017368,29900
in_000000218052,cus_000000017384,9900
in_000000218094,cus_000000017388,199900
in_000000218269,cus_000000017405,9900
in_000000218675,cus_000000017432,29900
in_000000218731,cus_000000017434,29900
in_000000218766,cus_000000017437,29900
in_000000218829,cus_000000017441,9900
in_000000218969,cus_000000017454,9900
in_000000219277,cus_000000017478,9900
in_000000219564,cus_000000017507,9900
in_000000219711,cus_000000017520,9900
in_000000219928,cus_000000017540,9900
in_000000219963,cus_000000017543,9900
in_000000220019,cus_000000017551,9900
in_000000220138,cus_000000017560,1999000
in_000000220152,cus_000000017562,9900
in_000000220243,cus_000000017568,299000
in_000000220257,cus_000000017570,199900
in_000000220509,cus_000000017588,29900
in_000000220663,cus_000000017612,29900
in_000000220789,cus_000000017618,29900
in_000000220873,cus_000000017627,29900
in_000000220999,cus_000000017637,9900
in_000000221048,cus_000000017639,9900
in_000000221097,cus_000000017642,9900
in_000000221293,cus_000000017656,9900
in_000000221531,cus_000000017680,9900
in_000000221650,cus_000000017697,9900
in_000000221692,cus_000000017701,9900
in_000000221790,cus_000000017705,9900
in_000000222518,cus_000000017768,199900
in_000000222630,cus_000000017777,29900
in_000000222854,cus_000000017791,29900
in_000000222952,cus_000000017796,79900
in_000000222987,cus_000000017798,9900
in_000000223015,cus_000000017801,9900
in_000000223372,cus_000000017830,29900
in_000000223799,cus_000000017882,9900
in_000000223904,cus_000000017889,9900
in_000000224079,cus_000000017901,9900
in_000000224114,cus_000000017904,9900
in_000000224646,cus_000000017957,9900
in_000000225185,cus_000000017994,199900
in_000000225220,cus_000000017995,29900
in_000000225444,cus_000000018014,9900
in_000000225605,cus_000000018025,29900
in_000000225612,cus_000000018026,9900
in_000000225794,cus_000000018040,79900
in_000000225822,cus_000000018042,79900
in_000000226025,cus_000000018051,9900
in_000000226263,cus_000000018064,9900
in_000000227054,cus_000000018132,79900
in_000000227866,cus_000000018197,29900
in_000000227915,cus_000000018200,9900
in_000000228398,cus_000000018232,29900
in_000000228475,cus_000000018240,29900
in_000000228783,cus_000000018262,9900
in_000000228895,cus_000000018270,9900
in_000000230036,cus_000000018363,9900
in_000000230064,cus_000000018373,29900
in_000000230155,cus_000000018380,29900
in_000000230211,cus_000000018385,9900
in_000000230316,cus_000000018392,199900
in_000000230624,cus_000000018417,9900
in_000000230666,cus_000000018420,29900
in_000000230694,cus_000000018421,9900
in_000000231401,cus_000000018476,9900
in_000000231569,cus_000000018493,9900
in_000000231597,cus_000000018494,79900
in_000000231744,cus_000000018509,9900
in_000000231758,cus_000000018510,79900
in_000000231884,cus_000000018526,29900
in_000000231926,cus_000000018528,9900
in_000000232416,cus_000000018571,79900
in_000000232451,cus_000000018572,29900
in_000000232661,cus_000000018590,79900
in_000000232731,cus_000000018598,9900
in_000000233249,cus_000000018638,9900
in_000000233319,cus_000000018646,9900
in_000000233424,cus_000000018654,9900
in_000000233431,cus_000000018655,9900
in_000000233515,cus_000000018662,9900
in_000000233823,cus_000000018688,79900
in_000000233844,cus_000000018689,9900
in_000000233998,cus_000000018702,9900
in_000000234026,cus_000000018703,29900
in_000000234173,cus_000000018716,9900
in_000000234425,cus_000000018732,29900
in_000000234453,cus_000000018733,29900
in_000000234838,cus_000000018763,79900
in_000000234915,cus_000000018771,9900
in_000000235244,cus_000000018795,9900
in_000000235314,cus_000000018800,9900
in_000000235335,cus_000000018803,29900
in_000000235482,cus_000000018816,29900
in_000000235580,cus_000000018826,199900
in_000000235657,cus_000000018831,9900
in_000000235685,cus_000000018832,29900
in_000000235874,cus_000000018849,9900
in_000000235909,cus_000000018851,9900
in_000000235993,cus_000000018857,79900
in_000000236217,cus_000000018871,9900
in_000000236364,cus_000000018889,799000
in_000000236413,cus_000000018892,9900
in_000000236854,cus_000000018922,9900
in_000000236959,cus_000000018934,29900
in_000000237239,cus_000000018955,9900
in_000000237449,cus_000000018969,9900
in_000000208853,cus_000000016669,9900
in_000000208874,cus_000000016671,199900
in_000000209161,cus_000000016696,99000
in_000000209623,cus_000000016733,29900
in_000000209875,cus_000000016753,29900
in_000000210561,cus_000000016809,9900
in_000000210757,cus_000000016825,9900
in_000000210771,cus_000000016826,9900
in_000000210841,cus_000000016830,29900
in_000000211212,cus_000000016856,79900
in_000000212297,cus_000000016934,9900
in_000000212437,cus_000000016941,29900
in_000000212500,cus_000000016944,9900
in_000000213298,cus_000000017002,79900
in_000000213452,cus_000000017011,199900
in_000000213886,cus_000000017061,29900
in_000000214859,cus_000000017130,9900
in_000000214978,cus_000000017141,99000
in_000000215258,cus_000000017166,29900
in_000000215356,cus_000000017169,29900
in_000000215377,cus_000000017170,29900
in_000000215713,cus_000000017198,9900
in_000000215937,cus_000000017221,9900
in_000000216007,cus_000000017224,29900
in_000000216056,cus_000000017226,29900
in_000000216182,cus_000000017234,29900
in_000000216217,cus_000000017236,9900
in_000000216644,cus_000000017276,29900
in_000000216651,cus_000000017277,9900
in_000000216686,cus_000000017279,9900
in_000000217225,cus_000000017319,199900
in_000000217337,cus_000000017326,29900
in_000000217393,cus_000000017330,9900
in_000000217442,cus_000000017334,9900
in_000000217729,cus_000000017353,29900
in_000000217757,cus_000000017355,9900
in_000000217834,cus_000000017360,9900
in_000000218009,cus_000000017377,9900
in_000000218030,cus_000000017380,199900
in_000000218415,cus_000000017418,9900
in_000000218877,cus_000000017446,29900
in_000000218933,cus_000000017448,29900
in_000000219157,cus_000000017468,29900
in_000000219178,cus_000000017469,79900
in_000000219339,cus_000000017481,29900
in_000000219465,cus_000000017494,79900
in_000000219500,cus_000000017501,299000
in_000000220130,cus_000000017559,199900
in_000000220186,cus_000000017563,29900
in_000000220277,cus_000000017571,9900
in_000000220984,cus_000000017636,9900
in_000000221068,cus_000000017640,79900
in_000000221446,cus_000000017668,29900
in_000000221705,cus_000000017702,9900
in_000000221754,cus_000000017704,29900
in_000000222146,cus_000000017737,29900
in_000000222251,cus_000000017744,9900
in_000000222559,cus_000000017771,79900
in_000000223056,cus_000000017805,29900
in_000000223749,cus_000000017873,99000
in_000000223847,cus_000000017884,9900
in_000000223973,cus_000000017895,29900
in_000000224001,cus_000000017896,9900
in_000000224022,cus_000000017898,9900
in_000000224127,cus_000000017905,9900
in_000000224302,cus_000000017922,9900
in_000000224414,cus_000000017930,29900
in_000000224526,cus_000000017946,199900
in_000000224582,cus_000000017951,29900
in_000000224659,cus_000000017958,29900
in_000000224883,cus_000000017973,9900
in_000000224911,cus_000000017974,199900
in_000000225044,cus_000000017986,79900
in_000000225079,cus_000000017988,9900
in_000000225233,cus_000000017996,29900
in_000000225639,cus_000000018027,79900
in_000000225772,cus_000000018039,9900
in_000000226227,cus_000000018062,9900
in_000000226353,cus_000000018071,29900
in_000000226486,cus_000000018078,79900
in_000000226878,cus_000000018115,9900
in_000000226955,cus_000000018121,29900
in_000000227116,cus_000000018137,29900
in_000000227270,cus_000000018147,99000
in_000000227319,cus_000000018152,29900
in_000000227473,cus_000000018165,29900
in_000000227543,cus_000000018171,29900
in_000000227704,cus_000000018187,9900
in_000000227711,cus_000000018188,9900
in_000000227942,cus_000000018202,9900
in_000000228096,cus_000000018210,29900
in_000000228201,cus_000000018220,9900
in_000000228257,cus_000000018223,29900
in_000000228306,cus_000000018226,29900
in_000000228313,cus_000000018227,29900
in_000000228362,cus_000000018231,29900
in_000000228432,cus_000000018233,9900
in_000000228453,cus_000000018234,29900
in_000000228502,cus_000000018242,29900
in_000000228544,cus_000000018246,9900
in_000000228621,cus_000000018253,9900
in_000000228719,cus_000000018258,9900
in_000000229251,cus_000000018296,79900
in_000000229321,cus_000000018304,9900
in_000000229517,cus_000000018321,29900
in_000000229524,cus_000000018322,9900
in_000000208677,cus_000000016653,9900
in_000000208705,cus_000000016656,79900
in_000000209076,cus_000000016686,9900
in_000000229699,cus_000000018337,199900
in_000000229727,cus_000000018342,299000
in_000000229804,cus_000000018347,9900
in_000000209377,cus_000000016719,29900
in_000000209391,cus_000000016720,9900
in_000000209545,cus_000000016729,29900
in_000000209741,cus_000000016741,29900
in_000000210322,cus_000000016793,9900
in_000000230224,cus_000000018388,9900
in_000000230406,cus_000000018396,9900
in_000000230595,cus_000000018412,9900
in_000000230728,cus_000000018423,9900
in_000000230784,cus_000000018428,9900
in_000000230812,cus_000000018431,9900
in_000000231169,cus_000000018460,9900
in_000000231239,cus_000000018467,29900
in_000000211183,cus_000000016854,9900
in_000000211253,cus_000000016859,9900
