CUSTOMER_ID,FIRST_PAID_INVOICE_DATE,PAID_SIGNUP_COHORT_MONTH
cus_000000017333,2023-07-01,2023-07-01
cus_000000017335,2023-01-01,2023-01-01
cus_000000017343,2022-06-01,2022-06-01
cus_000000017360,2023-03-01,2023-03-01
cus_000000017368,2023-10-01,2023-10-01
cus_000000017370,2022-11-01,2022-11-01
cus_000000017375,2023-05-01,2023-05-01
cus_000000017400,2023-03-01,2023-03-01
cus_000000017420,2023-04-01,2023-04-01
cus_000000017423,2022-11-01,2022-11-01
cus_000000017424,2022-07-01,2022-07-01
cus_000000017428,2022-05-01,2022-05-01
cus_000000017432,2022-11-01,2022-11-01
cus_000000017489,2023-06-01,2023-06-01
cus_000000017496,2023-02-01,2023-02-01
cus_000000017508,2022-07-01,2022-07-01
cus_000000017528,2023-11-01,2023-11-01
cus_000000017548,2023-09-01,2023-09-01
cus_000000017554,2022-12-01,2022-12-01
cus_000000017562,2023-07-01,2023-07-01
cus_000000016736,2022-03-01,2022-03-01
cus_000000017173,2022-10-01,2022-10-01
cus_000000017620,2022-10-01,2022-10-01
cus_000000017646,2022-12-01,2022-12-01
cus_000000017655,2023-07-01,2023-07-01
cus_000000017667,2022-04-01,2022-04-01
cus_000000017677,2023-03-01,2023-03-01
cus_000000017739,2022-10-01,2022-10-01
cus_000000017747,2022-10-01,2022-10-01
cus_000000017759,2022-03-01,2022-03-01
cus_000000017771,2022-07-01,2022-07-01
cus_000000017816,2022-05-01,2022-05-01
cus_000000017818,2023-01-01,2023-01-01
cus_000000017860,2022-01-01,2022-01-01
cus_000000017861,2022-04-01,2022-04-01
cus_000000017905,2023-12-01,2023-12-01
cus_000000017925,2022-09-01,2022-09-01
cus_000000017929,2023-01-01,2023-01-01
cus_000000017976,2022-03-01,2022-03-01
cus_000000017991,2023-10-01,2023-10-01
cus_000000017999,2022-03-01,2022-03-01
cus_000000018047,2023-05-01,2023-05-01
cus_000000018054,2022-03-01,2022-03-01
cus_000000018064,2023-09-01,2023-09-01
cus_000000018120,2023-04-01,2023-04-01
cus_000000018127,2023-04-01,2023-04-01
cus_000000018132,2023-09-01,2023-09-01
cus_000000018139,2022-12-01,2022-12-01
cus_000000018145,2022-04-01,2022-04-01
cus_000000018146,2023-03-01,2023-03-01
cus_000000018161,2023-05-01,2023-05-01
cus_000000018180,2023-03-01,2023-03-01
cus_000000018185,2022-06-01,2022-06-01
cus_000000018233,2022-03-01,2022-03-01
cus_000000018251,2023-12-01,2023-12-01
cus_000000018270,2022-11-01,2022-11-01
cus_000000018288,2022-12-01,2022-12-01
cus_000000018344,2022-01-01,2022-01-01
cus_000000018357,2023-06-01,2023-06-01
cus_000000018368,2022-07-01,2022-07-01
cus_000000018379,2023-08-01,2023-08-01
cus_000000018430,2023-07-01,2023-07-01
cus_000000018439,2022-01-01,2022-01-01
cus_000000018473,2022-05-01,2022-05-01
cus_000000018474,2022-02-01,2022-02-01
cus_000000018523,2022-02-01,2022-02-01
cus_000000018574,2022-04-01,2022-04-01
cus_000000018603,2023-05-01,2023-05-01
cus_000000018621,2022-02-01,2022-02-01
cus_000000018622,2023-05-01,2023-05-01
cus_000000018623,2022-09-01,2022-09-01
cus_000000018645,2023-03-01,2023-03-01
cus_000000018672,2023-01-01,2023-01-01
cus_000000018677,2022-10-01,2022-10-01
cus_000000018681,2022-07-01,2022-07-01
cus_000000018701,2022-07-01,2022-07-01
cus_000000018719,2022-09-01,2022-09-01
cus_000000018730,2022-08-01,2022-08-01
cus_000000018759,2022-10-01,2022-10-01
cus_000000018769,2023-08-01,2023-08-01
cus_000000018772,2023-07-01,2023-07-01
cus_000000018777,2023-03-01,2023-03-01
cus_000000018818,2023-10-01,2023-10-01
cus_000000018832,2022-09-01,2022-09-01
cus_000000018858,2022-11-01,2022-11-01
cus_000000018880,2023-06-01,2023-06-01
cus_000000018910,2023-10-01,2023-10-01
cus_000000018913,2022-11-01,2022-11-01
cus_000000018930,2022-05-01,2022-05-01
cus_000000018944,2022-02-01,2022-02-01
cus_000000018961,2023-05-01,2023-05-01
cus_000000018965,2022-06-01,2022-06-01
cus_000000016687,2022-05-01,2022-05-01
cus_000000016747,2023-04-01,2023-04-01
cus_000000016967,2022-10-01,2022-10-01
cus_000000017452,2023-08-01,2023-08-01
cus_000000017477,2023-09-01,2023-09-01
cus_000000018074,2022-03-01,2022-03-01
cus_000000018806,2023-06-01,2023-06-01
cus_000000017560,2023-06-01,2023-06-01
cus_000000017736,2023-07-01,2023-07-01
cus_000000017772,2023-08-01,2023-08-01
cus_000000017877,2023-02-01,2023-02-01
cus_000000017919,2022-10-01,2022-10-01
cus_000000018303,2022-03-01,2022-03-01
cus_000000018416,2022-06-01,2022-06-01
cus_000000018442,2023-11-01,2023-11-01
cus_000000018570,2023-04-01,2023-04-01
cus_000000018835,2023-10-01,2023-10-01
cus_000000018850,2023-02-01,2023-02-01
cus_000000018905,2022-11-01,2022-11-01
cus_000000016657,2022-03-01,2022-03-01
cus_000000016818,2022-09-01,2022-09-01
cus_000000016903,2022-02-01,2022-02-01
cus_000000016992,2023-11-01,2023-11-01
cus_000000017086,2023-04-01,2023-04-01
cus_000000017269,2022-09-01,2022-09-01
cus_000000017273,2022-09-01,2022-09-01
cus_000000018469,2022-03-01,2022-03-01
cus_000000017644,2023-08-01,2023-08-01
cus_000000017653,2022-03-01,2022-03-01
cus_000000017699,2022-01-01,2022-01-01
cus_000000018021,2022-02-01,2022-02-01
cus_000000018217,2022-11-01,2022-11-01
cus_000000018324,2022-04-01,2022-04-01
cus_000000016706,2023-09-01,2023-09-01
cus_000000016714,2023-03-01,2023-03-01
cus_000000018489,2022-08-01,2022-08-01
cus_000000017145,2023-03-01,2023-03-01
cus_000000018811,2023-01-01,2023-01-01
cus_000000017314,2022-02-01,2022-02-01
cus_000000017967,2023-11-01,2023-11-01
cus_000000018084,2023-01-01,2023-01-01
cus_000000018284,2022-03-01,2022-03-01
cus_000000018415,2022-08-01,2022-08-01
cus_000000018500,2023-07-01,2023-07-01
cus_000000018554,2023-08-01,2023-08-01
cus_000000016689,2023-06-01,2023-06-01
cus_000000018649,2023-07-01,2023-07-01
cus_000000018787,2023-08-01,2023-08-01
cus_000000017122,2023-01-01,2023-01-01
cus_000000017195,2023-03-01,2023-03-01
cus_000000017604,2023-03-01,2023-03-01
cus_000000017649,2023-01-01,2023-01-01
cus_000000017711,2022-09-01,2022-09-01
cus_000000017943,2023-02-01,2023-02-01
cus_000000017981,2023-01-01,2023-01-01
cus_000000018009,2023-02-01,2023-02-01
cus_000000018034,2023-06-01,2023-06-01
cus_000000018333,2022-09-01,2022-09-01
cus_000000018612,2023-05-01,2023-05-01
cus_000000018810,2023-08-01,2023-08-01
cus_000000018904,2023-05-01,2023-05-01
cus_000000018975,2023-10-01,2023-10-01
cus_000000019010,2023-01-01,2023-01-01
cus_000000019019,2023-03-01,2023-03-01
cus_000000019021,2022-02-01,2022-02-01
cus_000000019028,2023-06-01,2023-06-01
cus_000000019040,2023-11-01,2023-11-01
cus_000000019044,2022-01-01,2022-01-01
cus_000000019051,2022-01-01,2022-01-01
cus_000000019054,2022-07-01,2022-07-01
cus_000000019058,2023-05-01,2023-05-01
cus_000000019059,2022-10-01,2022-10-01
cus_000000019063,2022-12-01,2022-12-01
cus_000000019074,2022-04-01,2022-04-01
cus_000000019090,2022-04-01,2022-04-01
cus_000000019108,2022-08-01,2022-08-01
cus_000000019121,2022-10-01,2022-10-01
cus_000000019146,2022-07-01,2022-07-01
cus_000000019163,2022-03-01,2022-03-01
cus_000000019171,2022-09-01,2022-09-01
cus_000000019180,2022-11-01,2022-11-01
cus_000000019197,2022-05-01,2022-05-01
cus_000000019203,2022-11-01,2022-11-01
cus_000000019206,2023-10-01,2023-10-01
cus_000000019232,2023-12-01,2023-12-01
cus_000000019242,2023-07-01,2023-07-01
cus_000000019267,2022-02-01,2022-02-01
cus_000000019276,2023-08-01,2023-08-01
cus_000000019278,2022-07-01,2022-07-01
cus_000000019283,2023-02-01,2023-02-01
cus_000000019292,2023-02-01,2023-02-01
cus_000000019302,2022-03-01,2022-03-01
cus_000000019309,2022-12-01,2022-12-01
cus_000000019341,2022-10-01,2022-10-01
cus_000000019357,2023-09-01,2023-09-01
cus_000000019381,2022-08-01,2022-08-01
cus_000000019385,2022-06-01,2022-06-01
cus_000000019399,2022-11-01,2022-11-01
cus_000000019404,2023-03-01,2023-03-01
cus_000000019408,2023-11-01,2023-11-01
cus_000000019411,2022-11-01,2022-11-01
cus_000000019432,2023-07-01,2023-07-01
cus_000000019435,2022-10-01,2022-10-01
cus_000000019454,2022-06-01,2022-06-01
cus_000000019470,2022-04-01,2022-04-01
cus_000000019472,2023-11-01,2023-11-01
cus_000000019489,2023-04-01,2023-04-01
cus_000000019499,2023-08-01,2023-08-01
cus_000000019505,2022-04-01,2022-04-01
cus_000000019507,2023-04-01,2023-04-01
cus_000000019522,2022-02-01,2022-02-01
cus_000000019530,2022-11-01,2022-11-01
cus_000000019541,2023-03-01,2023-03-01
cus_000000019566,2023-10-01,2023-10-01
cus_000000019598,2023-06-01,2023-06-01
cus_000000019602,2023-12-01,2023-12-01
cus_000000019608,2022-02-01,2022-02-01
cus_000000019613,2022-10-01,2022-10-01
cus_000000019614,2023-12-01,2023-12-01
cus_000000019625,2023-10-01,2023-10-01
cus_000000019629,2023-10-01,2023-10-01
cus_000000019639,2022-03-01,2022-03-01
cus_000000019675,2022-08-01,2022-08-01
cus_000000019690,2022-09-01,2022-09-01
cus_000000019695,2023-06-01,2023-06-01
cus_000000019699,2022-08-01,2022-08-01
cus_000000019729,2022-01-01,2022-01-01
cus_000000019766,2022-04-01,2022-04-01
cus_000000019770,2023-06-01,2023-06-01
cus_000000019774,2023-08-01,2023-08-01
cus_000000019778,2022-05-01,2022-05-01
cus_000000019784,2022-12-01,2022-12-01
cus_000000019801,2023-09-01,2023-09-01
cus_000000019808,2023-09-01,2023-09-01
cus_000000019810,2022-04-01,2022-04-01
cus_000000019824,2022-02-01,2022-02-01
cus_000000019851,2023-03-01,2023-03-01
cus_000000019868,2022-02-01,2022-02-01
cus_000000019871,2023-03-01,2023-03-01
cus_000000019889,2022-03-01,2022-03-01
cus_000000019895,2023-09-01,2023-09-01
cus_000000019904,2022-03-01,2022-03-01
cus_000000019922,2023-01-01,2023-01-01
cus_000000019925,2023-06-01,2023-06-01
cus_000000019952,2022-10-01,2022-10-01
cus_000000019971,2023-11-01,2023-11-01
cus_000000019974,2022-12-01,2022-12-01
cus_000000019981,2023-06-01,2023-06-01
cus_000000020021,2022-03-01,2022-03-01
cus_000000020024,2022-03-01,2022-03-01
cus_000000020035,2023-07-01,2023-07-01
cus_000000020047,2023-03-01,2023-03-01
cus_000000020053,2022-10-01,2022-10-01
cus_000000020067,2023-01-01,2023-01-01
cus_000000020081,2023-10-01,2023-10-01
cus_000000020110,2023-12-01,2023-12-01
cus_000000020156,2023-01-01,2023-01-01
cus_000000020157,2022-02-01,2022-02-01
cus_000000020162,2022-06-01,2022-06-01
cus_000000020170,2022-10-01,2022-10-01
cus_000000020175,2022-05-01,2022-05-01
cus_000000020181,2023-03-01,2023-03-01
cus_000000020184,2023-09-01,2023-09-01
cus_000000020187,2022-06-01,2022-06-01
cus_000000020192,2023-04-01,2023-04-01
cus_000000020211,2023-07-01,2023-07-01
cus_000000020226,2022-08-01,2022-08-01
cus_000000020249,2022-09-01,2022-09-01
cus_000000020268,2023-05-01,2023-05-01
cus_000000020309,2022-11-01,2022-11-01
cus_000000020335,2022-06-01,2022-06-01
cus_000000020337,2022-12-01,2022-12-01
cus_000000020352,2023-03-01,2023-03-01
cus_000000020360,2022-06-01,2022-06-01
cus_000000020361,2023-10-01,2023-10-01
cus_000000020382,2023-03-01,2023-03-01
cus_000000020443,2022-05-01,2022-05-01
cus_000000020473,2022-06-01,2022-06-01
cus_000000020474,2023-01-01,2023-01-01
cus_000000020476,2023-06-01,2023-06-01
cus_000000020526,2022-08-01,2022-08-01
cus_000000020573,2022-03-01,2022-03-01
cus_000000020583,2023-12-01,2023-12-01
cus_000000020643,2023-12-01,2023-12-01
cus_000000020669,2023-08-01,2023-08-01
cus_000000020698,2022-02-01,2022-02-01
cus_000000020708,2023-08-01,2023-08-01
cus_000000020719,2023-10-01,2023-10-01
cus_000000020723,2023-03-01,2023-03-01
cus_000000020726,2022-02-01,2022-02-01
cus_000000020743,2022-05-01,2022-05-01
cus_000000020753,2023-10-01,2023-10-01
cus_000000020764,2023-02-01,2023-02-01
cus_000000020766,2022-07-01,2022-07-01
cus_000000020775,2022-08-01,2022-08-01
cus_000000020794,2023-06-01,2023-06-01
cus_000000020802,2022-05-01,2022-05-01
cus_000000020810,2022-03-01,2022-03-01
cus_000000020812,2022-07-01,2022-07-01
cus_000000020825,2022-02-01,2022-02-01
cus_000000020830,2022-12-01,2022-12-01
cus_000000020831,2022-09-01,2022-09-01
cus_000000020842,2023-04-01,2023-04-01
cus_000000020911,2022-08-01,2022-08-01
cus_000000020918,2023-04-01,2023-04-01
cus_000000020920,2022-09-01,2022-09-01
cus_000000020926,2022-05-01,2022-05-01
cus_000000020961,2022-06-01,2022-06-01
cus_000000020962,2022-06-01,2022-06-01
cus_000000020979,2023-09-01,2023-09-01
cus_000000020999,2022-01-01,2022-01-01
cus_000000021001,2023-02-01,2023-02-01
cus_000000021018,2022-12-01,2022-12-01
cus_000000021061,2023-04-01,2023-04-01
cus_000000021094,2022-02-01,2022-02-01
cus_000000021107,2022-12-01,2022-12-01
cus_000000021111,2023-06-01,2023-06-01
cus_000000021129,2022-04-01,2022-04-01
cus_000000021136,2023-06-01,2023-06-01
cus_000000021141,2022-05-01,2022-05-01
cus_000000021156,2023-12-01,2023-12-01
cus_000000021165,2023-02-01,2023-02-01
cus_000000021169,2022-05-01,2022-05-01
cus_000000021170,2022-04-01,2022-04-01
cus_000000019743,2022-04-01,2022-04-01
cus_000000021017,2022-03-01,2022-03-01
cus_000000019095,2022-06-01,2022-06-01
cus_000000019214,2022-06-01,2022-06-01
cus_000000019269,2023-04-01,2023-04-01
cus_000000019008,2023-09-01,2023-09-01
cus_000000019055,2023-02-01,2023-02-01
cus_000000021231,2022-07-01,2022-07-01
cus_000000021233,2023-07-01,2023-07-01
cus_000000021267,2022-06-01,2022-06-01
cus_000000019065,2023-12-01,2023-12-01
cus_000000019322,2023-06-01,2023-06-01
cus_000000019176,2023-06-01,2023-06-01
cus_000000019425,2023-05-01,2023-05-01
cus_000000019252,2023-06-01,2023-06-01
cus_000000019355,2023-02-01,2023-02-01
cus_000000019457,2023-11-01,2023-11-01
cus_000000019885,2022-03-01,2022-03-01
cus_000000021309,2022-03-01,2022-03-01
cus_000000021317,2023-09-01,2023-09-01
cus_000000021320,2022-10-01,2022-10-01
cus_000000021347,2023-04-01,2023-04-01
cus_000000019963,2022-04-01,2022-04-01
cus_000000020126,2022-08-01,2022-08-01
cus_000000021357,2022-09-01,2022-09-01
cus_000000021370,2022-01-01,2022-01-01
cus_000000021387,2022-09-01,2022-09-01
cus_000000021390,2022-02-01,2022-02-01
cus_000000019707,2022-09-01,2022-09-01
cus_000000021427,2022-03-01,2022-03-01
cus_000000021440,2023-10-01,2023-10-01
cus_000000021451,2023-01-01,2023-01-01
cus_000000021456,2023-05-01,2023-05-01
cus_000000021466,2022-08-01,2022-08-01
cus_000000021468,2023-06-01,2023-06-01
cus_000000021472,2023-09-01,2023-09-01
cus_000000021475,2023-01-01,2023-01-01
cus_000000021476,2023-09-01,2023-09-01
cus_000000019777,2022-03-01,2022-03-01
cus_000000021492,2023-06-01,2023-06-01
cus_000000021501,2022-02-01,2022-02-01
cus_000000021509,2023-04-01,2023-04-01
cus_000000021510,2022-11-01,2022-11-01
cus_000000021512,2023-05-01,2023-05-01
cus_000000021514,2022-08-01,2022-08-01
cus_000000021539,2022-05-01,2022-05-01
cus_000000021551,2023-11-01,2023-11-01
cus_000000021573,2023-05-01,2023-05-01
cus_000000021574,2022-04-01,2022-04-01
cus_000000019896,2022-01-01,2022-01-01
cus_000000021593,2023-12-01,2023-12-01
cus_000000021615,2023-11-01,2023-11-01
cus_000000019919,2023-11-01,2023-11-01
cus_000000021643,2022-05-01,2022-05-01
cus_000000021654,2023-08-01,2023-08-01
cus_000000020438,2022-07-01,2022-07-01
cus_000000020065,2022-03-01,2022-03-01
cus_000000020303,2022-03-01,2022-03-01
cus_000000020497,2022-10-01,2022-10-01
cus_000000021669,2022-05-01,2022-05-01
cus_000000021675,2023-09-01,2023-09-01
cus_000000021680,2022-09-01,2022-09-01
cus_000000020403,2022-10-01,2022-10-01
cus_000000021720,2022-02-01,2022-02-01
cus_000000021722,2022-08-01,2022-08-01
cus_000000021723,2023-02-01,2023-02-01
cus_000000021726,2023-09-01,2023-09-01
cus_000000021739,2022-11-01,2022-11-01
cus_000000021742,2022-05-01,2022-05-01
cus_000000021758,2023-08-01,2023-08-01
cus_000000020458,2022-10-01,2022-10-01
cus_000000021777,2023-07-01,2023-07-01
cus_000000020241,2022-01-01,2022-01-01
cus_000000021784,2023-11-01,2023-11-01
cus_000000021786,2023-05-01,2023-05-01
cus_000000021795,2022-05-01,2022-05-01
cus_000000021808,2022-11-01,2022-11-01
cus_000000021822,2022-10-01,2022-10-01
cus_000000021828,2022-06-01,2022-06-01
cus_000000021837,2022-06-01,2022-06-01
cus_000000021850,2022-09-01,2022-09-01
cus_000000021853,2023-02-01,2023-02-01
cus_000000021855,2023-11-01,2023-11-01
cus_000000021868,2023-10-01,2023-10-01
cus_000000021885,2022-03-01,2022-03-01
cus_000000021891,2023-02-01,2023-02-01
cus_000000021902,2022-02-01,2022-02-01
cus_000000021920,2022-09-01,2022-09-01
cus_000000021956,2022-12-01,2022-12-01
cus_000000021959,2023-02-01,2023-02-01
cus_000000021969,2022-04-01,2022-04-01
cus_000000021979,2023-10-01,2023-10-01
cus_000000021983,2023-02-01,2023-02-01
cus_000000020742,2023-01-01,2023-01-01
cus_000000020757,2023-09-01,2023-09-01
cus_000000020780,2023-09-01,2023-09-01
cus_000000022000,2023-04-01,2023-04-01
cus_000000022016,2023-08-01,2023-08-01
cus_000000022040,2023-03-01,2023-03-01
cus_000000022048,2023-10-01,2023-10-01
cus_000000022060,2022-03-01,2022-03-01
cus_000000022066,2023-11-01,2023-11-01
cus_000000022067,2022-01-01,2022-01-01
cus_000000022071,2023-05-01,2023-05-01
cus_000000022081,2022-04-01,2022-04-01
cus_000000020687,2022-01-01,2022-01-01
cus_000000019746,2023-11-01,2023-11-01
cus_000000022106,2023-04-01,2023-04-01
cus_000000022115,2022-11-01,2022-11-01
cus_000000022119,2022-09-01,2022-09-01
cus_000000022131,2022-12-01,2022-12-01
cus_000000022139,2022-02-01,2022-02-01
cus_000000022141,2022-04-01,2022-04-01
cus_000000022158,2023-06-01,2023-06-01
cus_000000022160,2023-09-01,2023-09-01
cus_000000022163,2023-11-01,2023-11-01
cus_000000022173,2022-02-01,2022-02-01
cus_000000022176,2022-07-01,2022-07-01
cus_000000022196,2022-10-01,2022-10-01
cus_000000022202,2022-09-01,2022-09-01
cus_000000022216,2023-04-01,2023-04-01
cus_000000022218,2022-06-01,2022-06-01
cus_000000020856,2022-01-01,2022-01-01
cus_000000022239,2023-10-01,2023-10-01
cus_000000022244,2023-04-01,2023-04-01
cus_000000022286,2023-11-01,2023-11-01
cus_000000020944,2022-10-01,2022-10-01
cus_000000022306,2022-07-01,2022-07-01
cus_000000022333,2022-01-01,2022-01-01
cus_000000022385,2023-07-01,2023-07-01
cus_000000022392,2023-12-01,2023-12-01
cus_000000022393,2023-01-01,2023-01-01
cus_000000022395,2023-12-01,2023-12-01
cus_000000022413,2022-02-01,2022-02-01
cus_000000022420,2022-12-01,2022-12-01
cus_000000021125,2022-07-01,2022-07-01
cus_000000022434,2022-05-01,2022-05-01
cus_000000022453,2023-01-01,2023-01-01
cus_000000022456,2022-10-01,2022-10-01
cus_000000022480,2023-08-01,2023-08-01
cus_000000022494,2022-06-01,2022-06-01
cus_000000022496,2023-02-01,2023-02-01
cus_000000022503,2023-04-01,2023-04-01
cus_000000022504,2023-01-01,2023-01-01
cus_000000022506,2022-08-01,2022-08-01
cus_000000022529,2023-07-01,2023-07-01
cus_000000022537,2023-06-01,2023-06-01
cus_000000022540,2023-11-01,2023-11-01
cus_000000020806,2022-07-01,2022-07-01
cus_000000022563,2022-08-01,2022-08-01
cus_000000022573,2022-10-01,2022-10-01
cus_000000022577,2022-04-01,2022-04-01
cus_000000022585,2022-10-01,2022-10-01
cus_000000022608,2022-06-01,2022-06-01
cus_000000022613,2022-07-01,2022-07-01
cus_000000022633,2022-01-01,2022-01-01
cus_000000022635,2023-06-01,2023-06-01
cus_000000020855,2023-12-01,2023-12-01
cus_000000022645,2022-06-01,2022-06-01
cus_000000022646,2023-10-01,2023-10-01
cus_000000022653,2023-12-01,2023-12-01
cus_000000022657,2023-01-01,2023-01-01
cus_000000022668,2023-07-01,2023-07-01
cus_000000022691,2022-01-01,2022-01-01
cus_000000022700,2023-01-01,2023-01-01
cus_000000022724,2022-01-01,2022-01-01
cus_000000022730,2022-03-01,2022-03-01
cus_000000022739,2022-01-01,2022-01-01
cus_000000021056,2022-02-01,2022-02-01
cus_000000021139,2022-03-01,2022-03-01
cus_000000020034,2022-08-01,2022-08-01
cus_000000020055,2023-02-01,2023-02-01
cus_000000022751,2022-06-01,2022-06-01
cus_000000022768,2023-05-01,2023-05-01
cus_000000022770,2022-05-01,2022-05-01
cus_000000020227,2023-07-01,2023-07-01
cus_000000020274,2023-03-01,2023-03-01
cus_000000020300,2023-07-01,2023-07-01
cus_000000020342,2022-09-01,2022-09-01
cus_000000021204,2023-11-01,2023-11-01
cus_000000021462,2023-02-01,2023-02-01
cus_000000021257,2022-07-01,2022-07-01
cus_000000021315,2022-05-01,2022-05-01
cus_000000021330,2022-07-01,2022-07-01
cus_000000021612,2022-03-01,2022-03-01
cus_000000021620,2022-12-01,2022-12-01
cus_000000021679,2023-09-01,2023-09-01
cus_000000021735,2022-12-01,2022-12-01
cus_000000021480,2022-11-01,2022-11-01
cus_000000021790,2023-01-01,2023-01-01
cus_000000021801,2022-12-01,2022-12-01
cus_000000021545,2022-06-01,2022-06-01
cus_000000022798,2023-08-01,2023-08-01
cus_000000022804,2022-02-01,2022-02-01
cus_000000022821,2022-09-01,2022-09-01
cus_000000021858,2022-12-01,2022-12-01
cus_000000021589,2022-06-01,2022-06-01
cus_000000022003,2022-11-01,2022-11-01
cus_000000022052,2023-06-01,2023-06-01
cus_000000022118,2022-11-01,2022-11-01
cus_000000022165,2023-07-01,2023-07-01
cus_000000021662,2022-02-01,2022-02-01
cus_000000021676,2023-10-01,2023-10-01
cus_000000022853,2023-08-01,2023-08-01
